Time t;Z Position z_t;Signal Gain
5.075e-08;-0.00560488;149.988
5.076e-08;-0.00560488;149.988
5.077e-08;-0.00560488;149.988
5.078e-08;-0.00560488;149.988
5.079e-08;-0.00560488;149.988
5.08e-08;-0.00560488;149.988
5.081e-08;-0.00560488;149.988
5.082e-08;-0.00560488;149.988
5.083e-08;-0.00560488;149.988
5.084e-08;-0.00560488;149.988
5.085e-08;-0.00560488;149.988
5.086e-08;-0.00560488;149.988
5.087e-08;-0.00560488;149.988
5.088e-08;-0.00560488;149.988
5.089e-08;-0.00560488;149.988
5.09e-08;-0.00560488;149.988
5.091e-08;-0.00560488;149.988
5.092e-08;-0.00560488;149.988
5.093e-08;-0.00560488;149.988
5.094e-08;-0.00560488;149.988
5.095e-08;-0.00560488;149.988
5.096e-08;-0.00560488;149.988
5.097e-08;-0.00560488;149.988
5.098e-08;-0.00560488;149.988
5.099e-08;-0.00560488;149.988
5.1e-08;-0.00560488;149.988
5.101e-08;-0.00560488;149.988
5.102e-08;-0.00560488;149.988
5.103e-08;-0.00560488;149.988
5.104e-08;-0.00560488;149.988
5.105e-08;-0.00560488;149.988
5.106e-08;-0.00560488;149.988
5.107e-08;-0.00560488;149.988
5.108e-08;-0.00560488;149.988
5.109e-08;-0.00560488;149.988
5.11e-08;-0.00560488;149.988
5.111e-08;-0.00560488;149.988
5.112e-08;-0.00560488;149.988
5.113e-08;-0.00560488;149.988
5.114e-08;-0.00560488;149.988
5.115e-08;-0.00560488;149.988
5.116e-08;-0.00560488;149.988
5.117e-08;-0.00560488;149.988
5.118e-08;-0.00560488;149.988
5.119e-08;-0.00560488;149.988
5.12e-08;-0.00560488;149.988
5.121e-08;-0.00560488;149.988
5.122e-08;-0.00560488;149.988
5.123e-08;-0.00560488;149.988
5.124e-08;-0.00560488;149.988
5.125e-08;-0.00560488;149.988
5.126e-08;-0.00560488;149.988
5.127e-08;-0.00560488;149.988
5.128e-08;-0.00560488;149.988
5.129e-08;-0.00560488;149.988
5.13e-08;-0.00560488;149.988
5.131e-08;-0.00560488;149.988
5.132e-08;-0.00560488;149.988
5.133e-08;-0.00560488;149.988
5.134e-08;-0.00560488;149.988
5.135e-08;-0.00560488;149.988
5.136e-08;-0.00560488;149.988
5.137e-08;-0.00560488;149.988
5.138e-08;-0.00560488;149.988
5.139e-08;-0.00560488;149.988
5.14e-08;-0.00560488;149.988
5.141e-08;-0.00560488;149.988
5.142e-08;-0.00560488;149.988
5.143e-08;-0.00560488;149.988
5.144e-08;-0.00560488;149.988
5.145e-08;-0.00560488;149.988
5.146e-08;-0.00560488;149.988
5.147e-08;-0.00560488;149.988
5.148e-08;-0.00560488;149.988
5.149e-08;-0.00560488;149.988
5.15e-08;-0.00560488;149.988
5.151e-08;-0.00560488;149.988
5.152e-08;-0.00560488;149.988
5.153e-08;-0.00560488;149.988
5.154e-08;-0.00560488;149.988
5.155e-08;-0.00560488;149.988
5.156e-08;-0.00560488;149.988
5.157e-08;-0.00560488;149.988
5.158e-08;-0.00560488;149.988
5.159e-08;-0.00560488;149.988
5.16e-08;-0.00560488;149.988
5.161e-08;-0.00560488;149.988
5.162e-08;-0.00560488;149.988
5.163e-08;-0.00560488;149.988
5.164e-08;-0.00560488;149.988
5.165e-08;-0.00560488;149.988
5.166e-08;-0.00560488;149.988
5.167e-08;-0.00560488;149.988
5.168e-08;-0.00560488;149.988
5.169e-08;-0.00560488;149.988
5.17e-08;-0.00560488;149.988
5.171e-08;-0.00560488;149.988
5.172e-08;-0.00560488;149.988
5.173e-08;-0.00560488;149.988
5.174e-08;-0.00560488;149.988
5.175e-08;-0.00560488;149.988
5.176e-08;-0.00560488;149.988
5.177e-08;-0.00560488;149.988
5.178e-08;-0.00560488;149.988
5.179e-08;-0.00560488;149.988
5.18e-08;-0.00560488;149.988
5.181e-08;-0.00560488;149.988
5.182e-08;-0.00560488;149.988
5.183e-08;-0.00560488;149.988
5.184e-08;-0.00560488;149.988
5.185e-08;-0.00560488;149.988
5.186e-08;-0.00560488;149.988
5.187e-08;-0.00560488;149.988
5.188e-08;-0.00560488;149.988
5.189e-08;-0.00560488;149.988
5.19e-08;-0.00560488;149.988
5.191e-08;-0.00560488;149.988
5.192e-08;-0.00560488;149.988
5.193e-08;-0.00560488;149.988
5.194e-08;-0.00560488;149.988
5.195e-08;-0.00560488;149.988
5.196e-08;-0.00560488;149.988
5.197e-08;-0.00560488;149.988
5.198e-08;-0.00560488;149.988
5.199e-08;-0.00560488;149.988
5.2e-08;-0.00560488;149.988
5.201e-08;-0.00560488;149.988
5.202e-08;-0.00560488;149.988
5.203e-08;-0.00560488;149.988
5.204e-08;-0.00560488;149.988
5.205e-08;-0.00560488;149.988
5.206e-08;-0.00560488;149.988
5.207e-08;-0.00560488;149.988
5.208e-08;-0.00560488;149.988
5.209e-08;-0.00560488;149.988
5.21e-08;-0.00560488;149.988
5.211e-08;-0.00560488;149.988
5.212e-08;-0.00560488;149.988
5.213e-08;-0.00560488;149.988
5.214e-08;-0.00560488;149.988
5.215e-08;-0.00560488;149.988
5.216e-08;-0.00560488;149.988
5.217e-08;-0.00560488;149.988
5.218e-08;-0.00560488;149.988
5.219e-08;-0.00560488;149.988
5.22e-08;-0.00560488;149.988
5.221e-08;-0.00560488;149.988
5.222e-08;-0.00560488;149.988
5.223e-08;-0.00560488;149.988
5.224e-08;-0.00560488;149.988
5.225e-08;-0.00560488;149.988
5.226e-08;-0.00560488;149.988
5.227e-08;-0.00560488;149.988
5.228e-08;-0.00560488;149.988
5.229e-08;-0.00560488;149.988
5.23e-08;-0.00560488;149.988
5.231e-08;-0.00560488;149.988
5.232e-08;-0.00560488;149.988
5.233e-08;-0.00560488;149.988
5.234e-08;-0.00560488;149.988
5.235e-08;-0.00560488;149.988
5.236e-08;-0.00560488;149.988
5.237e-08;-0.00560488;149.988
5.238e-08;-0.00560488;149.988
5.239e-08;-0.00560488;149.988
5.24e-08;-0.00560488;149.988
5.241e-08;-0.00560488;149.988
5.242e-08;-0.00560488;149.988
5.243e-08;-0.00560488;149.988
5.244e-08;-0.00560488;149.988
5.245e-08;-0.00560488;149.988
5.246e-08;-0.00560488;149.988
5.247e-08;-0.00560488;149.988
5.248e-08;-0.00560488;149.988
5.249e-08;-0.00560488;149.988
5.25e-08;-0.00560488;149.988
5.251e-08;-0.00560488;149.988
5.252e-08;-0.00560488;149.988
5.253e-08;-0.00560488;149.988
5.254e-08;-0.00560488;149.988
5.255e-08;-0.00560488;149.988
5.256e-08;-0.00560488;149.988
5.257e-08;-0.00560488;149.988
5.258e-08;-0.00560488;149.988
5.259e-08;-0.00560488;149.988
5.26e-08;-0.00560488;149.988
5.261e-08;-0.00560488;149.988
5.262e-08;-0.00560488;149.988
5.263e-08;-0.00560488;149.988
5.264e-08;-0.00560488;149.988
5.265e-08;-0.00560488;149.988
5.266e-08;-0.00560488;149.988
5.267e-08;-0.00560488;149.988
5.268e-08;-0.00560488;149.988
5.269e-08;-0.00560488;149.988
5.27e-08;-0.00560488;149.988
5.271e-08;-0.00560488;149.988
5.272e-08;-0.00560488;149.988
5.273e-08;-0.00560488;149.988
5.274e-08;-0.00560488;149.988
5.275e-08;-0.00560488;149.988
5.276e-08;-0.00560488;149.988
5.277e-08;-0.00560488;149.988
5.278e-08;-0.00560488;149.988
5.279e-08;-0.00560488;149.988
5.28e-08;-0.00560488;149.988
5.281e-08;-0.00560488;149.988
5.282e-08;-0.00560488;149.988
5.283e-08;-0.00560488;149.988
5.284e-08;-0.00560488;149.988
5.285e-08;-0.00560488;149.988
5.286e-08;-0.00560488;149.988
5.287e-08;-0.00560488;149.988
5.288e-08;-0.00560488;149.988
5.289e-08;-0.00560488;149.988
5.29e-08;-0.00560488;149.988
5.291e-08;-0.00560488;149.988
5.292e-08;-0.00560488;149.988
5.293e-08;-0.00560488;149.988
5.294e-08;-0.00560488;149.988
5.295e-08;-0.00560488;149.988
5.296e-08;-0.00560488;149.988
5.297e-08;-0.00560488;149.988
5.298e-08;-0.00560488;149.988
5.299e-08;-0.00560488;149.988
5.3e-08;-0.00560488;149.988
5.301e-08;-0.00560488;149.988
5.302e-08;-0.00560488;149.988
5.303e-08;-0.00560488;149.988
5.304e-08;-0.00560488;149.988
5.305e-08;-0.00560488;149.988
5.306e-08;-0.00560488;149.988
5.307e-08;-0.00560488;149.988
5.308e-08;-0.00560488;149.988
5.309e-08;-0.00560488;149.988
5.31e-08;-0.00560488;149.988
5.311e-08;-0.00560488;149.988
5.312e-08;-0.00560488;149.988
5.313e-08;-0.00560488;149.988
5.314e-08;-0.00560488;149.988
5.315e-08;-0.00560488;149.988
5.316e-08;-0.00560488;149.988
5.317e-08;-0.00560488;149.988
5.318e-08;-0.00560488;149.988
5.319e-08;-0.00560488;149.988
5.32e-08;-0.00560488;149.988
5.321e-08;-0.00560488;149.988
5.322e-08;-0.00560488;149.988
5.323e-08;-0.00560488;149.988
5.324e-08;-0.00560488;149.988
5.325e-08;-0.00560488;149.988
5.326e-08;-0.00560488;149.988
5.327e-08;-0.00560488;149.988
5.328e-08;-0.00560488;149.988
5.329e-08;-0.00560488;149.988
5.33e-08;-0.00560488;149.988
5.331e-08;-0.00560488;149.988
5.332e-08;-0.00560488;149.988
5.333e-08;-0.00560488;149.988
5.334e-08;-0.00560488;149.988
5.335e-08;-0.00560488;149.988
5.336e-08;-0.00560488;149.988
5.337e-08;-0.00560488;149.988
5.338e-08;-0.00560488;149.988
5.339e-08;-0.00560488;149.988
5.34e-08;-0.00560488;149.988
5.341e-08;-0.00560488;149.988
5.342e-08;-0.00560488;149.988
5.343e-08;-0.00560488;149.988
5.344e-08;-0.00560488;149.988
5.345e-08;-0.00560488;149.988
5.346e-08;-0.00560488;149.988
5.347e-08;-0.00560488;149.988
5.348e-08;-0.00560488;149.988
5.349e-08;-0.00560488;149.988
5.35e-08;-0.00560488;149.988
5.351e-08;-0.00560488;149.988
5.352e-08;-0.00560488;149.988
5.353e-08;-0.00560488;149.988
5.354e-08;-0.00560488;149.988
5.355e-08;-0.00560488;149.988
5.356e-08;-0.00560488;149.988
5.357e-08;-0.00560488;149.988
5.358e-08;-0.00560488;149.988
5.359e-08;-0.00560488;149.988
5.36e-08;-0.00560488;149.988
5.361e-08;-0.00560488;149.988
5.362e-08;-0.00560488;149.988
5.363e-08;-0.00560488;149.988
5.364e-08;-0.00560488;149.988
5.365e-08;-0.00560488;149.988
5.366e-08;-0.00560488;149.988
5.367e-08;-0.00560488;149.988
5.368e-08;-0.00560488;149.988
5.369e-08;-0.00560488;149.988
5.37e-08;-0.00560488;149.988
5.371e-08;-0.00560488;149.988
5.372e-08;-0.00560488;149.988
5.373e-08;-0.00560488;149.988
5.374e-08;-0.00560488;149.988
5.375e-08;-0.00560488;149.988
5.376e-08;-0.00560488;149.988
5.377e-08;-0.00560488;149.988
5.378e-08;-0.00560488;149.988
5.379e-08;-0.00560488;149.988
5.38e-08;-0.00560488;149.988
5.381e-08;-0.00560488;149.988
5.382e-08;-0.00560488;149.988
5.383e-08;-0.00560488;149.988
5.384e-08;-0.00560488;149.988
5.385e-08;-0.00560488;149.988
5.386e-08;-0.00560488;149.988
5.387e-08;-0.00560488;149.988
5.388e-08;-0.00560488;149.988
5.389e-08;-0.00560488;149.988
5.39e-08;-0.00560488;149.988
5.391e-08;-0.00560488;149.988
5.392e-08;-0.00560488;149.988
5.393e-08;-0.00560488;149.988
5.394e-08;-0.00560488;149.988
5.395e-08;-0.00560488;149.988
5.396e-08;-0.00560488;149.988
5.397e-08;-0.00560488;149.988
5.398e-08;-0.00560488;149.988
5.399e-08;-0.00560488;149.988
5.4e-08;-0.00560488;149.988
5.401e-08;-0.00560488;149.988
5.402e-08;-0.00560488;149.988
5.403e-08;-0.00560488;149.988
5.404e-08;-0.00560488;149.988
5.405e-08;-0.00560488;149.988
5.406e-08;-0.00560488;149.988
5.407e-08;-0.00560488;149.988
5.408e-08;-0.00560488;149.988
5.409e-08;-0.00560488;149.988
5.41e-08;-0.00560488;149.988
5.411e-08;-0.00560488;149.988
5.412e-08;-0.00560488;149.988
5.413e-08;-0.00560488;149.988
5.414e-08;-0.00560488;149.988
5.415e-08;-0.00560488;149.988
5.416e-08;-0.00560488;149.988
5.417e-08;-0.00560488;149.988
5.418e-08;-0.00560488;149.988
5.419e-08;-0.00560488;149.988
5.42e-08;-0.00560488;149.988
5.421e-08;-0.00560488;149.988
5.422e-08;-0.00560488;149.988
5.423e-08;-0.00560488;149.988
5.424e-08;-0.00560488;149.988
5.425e-08;-0.00560488;149.988
5.426e-08;-0.00560488;149.988
5.427e-08;-0.00560488;149.988
5.428e-08;-0.00560488;149.988
5.429e-08;-0.00560488;149.988
5.43e-08;-0.00560488;149.988
5.431e-08;-0.00560488;149.988
5.432e-08;-0.00560488;149.988
5.433e-08;-0.00560488;149.988
5.434e-08;-0.00560488;149.988
5.435e-08;-0.00560488;149.988
5.436e-08;-0.00560488;149.988
5.437e-08;-0.00560488;149.988
5.438e-08;-0.00560488;149.988
5.439e-08;-0.00560488;149.988
5.44e-08;-0.00560488;149.988
5.441e-08;-0.00560488;149.988
5.442e-08;-0.00560488;149.988
5.443e-08;-0.00560488;149.988
5.444e-08;-0.00560488;149.988
5.445e-08;-0.00560488;149.988
5.446e-08;-0.00560488;149.988
5.447e-08;-0.00560488;149.988
5.448e-08;-0.00560488;149.988
5.449e-08;-0.00560488;149.988
5.45e-08;-0.00560488;149.988
5.451e-08;-0.00560488;149.988
5.452e-08;-0.00560488;149.988
5.453e-08;-0.00560488;149.988
5.454e-08;-0.00560488;149.988
5.455e-08;-0.00560488;149.988
5.456e-08;-0.00560488;149.988
5.457e-08;-0.00560488;149.988
5.458e-08;-0.00560488;149.988
5.459e-08;-0.00560488;149.988
5.46e-08;-0.00560488;149.988
5.461e-08;-0.00560488;149.988
5.462e-08;-0.00560488;149.988
5.463e-08;-0.00560488;149.988
5.464e-08;-0.00560488;149.988
5.465e-08;-0.00560488;149.988
5.466e-08;-0.00560488;149.988
5.467e-08;-0.00560488;149.988
5.468e-08;-0.00560488;149.988
5.469e-08;-0.00560488;149.988
5.47e-08;-0.00560488;149.988
5.471e-08;-0.00560488;149.988
5.472e-08;-0.00560488;149.988
5.473e-08;-0.00560488;149.988
5.474e-08;-0.00560488;149.988
5.475e-08;-0.00560488;149.988
5.476e-08;-0.00560488;149.988
5.477e-08;-0.00560488;149.988
5.478e-08;-0.00560488;149.988
5.479e-08;-0.00560488;149.988
5.48e-08;-0.00560488;149.988
5.481e-08;-0.00560488;149.988
5.482e-08;-0.00560488;149.988
5.483e-08;-0.00560488;149.988
5.484e-08;-0.00560488;149.988
5.485e-08;-0.00560488;149.988
5.486e-08;-0.00560488;149.988
5.487e-08;-0.00560488;149.988
5.488e-08;-0.00560488;149.988
5.489e-08;-0.00560488;149.988
5.49e-08;-0.00560488;149.988
5.491e-08;-0.00560488;149.988
5.492e-08;-0.00560488;149.988
5.493e-08;-0.00560488;149.988
5.494e-08;-0.00560488;149.988
5.495e-08;-0.00560488;149.988
5.496e-08;-0.00560488;149.988
5.497e-08;-0.00560488;149.988
5.498e-08;-0.00560488;149.988
5.499e-08;-0.00560488;149.988
5.5e-08;-0.00560488;149.988
5.501e-08;-0.00560488;149.988
5.502e-08;-0.00560488;149.988
5.503e-08;-0.00560488;149.988
5.504e-08;-0.00560488;149.988
5.505e-08;-0.00560488;149.988
5.506e-08;-0.00560488;149.988
5.507e-08;-0.00560488;149.988
5.508e-08;-0.00560488;149.988
5.509e-08;-0.00560488;149.988
5.51e-08;-0.00560488;149.988
5.511e-08;-0.00560488;149.988
5.512e-08;-0.00560488;149.988
5.513e-08;-0.00560488;149.988
5.514e-08;-0.00560488;149.988
5.515e-08;-0.00560488;149.988
5.516e-08;-0.00560488;149.988
5.517e-08;-0.00560488;149.988
5.518e-08;-0.00560488;149.988
5.519e-08;-0.00560488;149.988
5.52e-08;-0.00560488;149.988
5.521e-08;-0.00560488;149.988
5.522e-08;-0.00560488;149.988
5.523e-08;-0.00560488;149.988
5.524e-08;-0.00560488;149.988
5.525e-08;-0.00560488;149.988
5.526e-08;-0.00560488;149.988
5.527e-08;-0.00560488;149.988
5.528e-08;-0.00560488;149.988
5.529e-08;-0.00560488;149.988
5.53e-08;-0.00560488;149.988
5.531e-08;-0.00560488;149.988
5.532e-08;-0.00560488;149.988
5.533e-08;-0.00560488;149.988
5.534e-08;-0.00560488;149.988
5.535e-08;-0.00560488;149.988
5.536e-08;-0.00560488;149.988
5.537e-08;-0.00560488;149.988
5.538e-08;-0.00560488;149.988
5.539e-08;-0.00560488;149.988
5.54e-08;-0.00560488;149.988
5.541e-08;-0.00560488;149.988
5.542e-08;-0.00560488;149.988
5.543e-08;-0.00560488;149.988
5.544e-08;-0.00560488;149.988
5.545e-08;-0.00560488;149.988
5.546e-08;-0.00560488;149.988
5.547e-08;-0.00560488;149.988
5.548e-08;-0.00560488;149.988
5.549e-08;-0.00560488;149.988
5.55e-08;-0.00560488;149.988
5.551e-08;-0.00560488;149.988
5.552e-08;-0.00560488;149.988
5.553e-08;-0.00560488;149.988
5.554e-08;-0.00560488;149.988
5.555e-08;-0.00560488;149.988
5.556e-08;-0.00560488;149.988
5.557e-08;-0.00560488;149.988
5.558e-08;-0.00560488;149.988
5.559e-08;-0.00560488;149.988
5.56e-08;-0.00560488;149.988
5.561e-08;-0.00560488;149.988
5.562e-08;-0.00560488;149.988
5.563e-08;-0.00560488;149.988
5.564e-08;-0.00560488;149.988
5.565e-08;-0.00560488;149.988
5.566e-08;-0.00560488;149.988
5.567e-08;-0.00560488;149.988
5.568e-08;-0.00560488;149.988
5.569e-08;-0.00560488;149.988
5.57e-08;-0.00560488;149.988
5.571e-08;-0.00560488;149.988
5.572e-08;-0.00560488;149.988
5.573e-08;-0.00560488;149.988
5.574e-08;-0.00560488;149.988
5.575e-08;-0.00560488;149.988
5.576e-08;-0.00560488;149.988
5.577e-08;-0.00560488;149.988
5.578e-08;-0.00560488;149.988
5.579e-08;-0.00560488;149.988
5.58e-08;-0.00560488;149.988
5.581e-08;-0.00560488;149.988
5.582e-08;-0.00560488;149.988
5.583e-08;-0.00560488;149.988
5.584e-08;-0.00560488;149.988
5.585e-08;-0.00560488;149.988
5.586e-08;-0.00560488;149.988
5.587e-08;-0.00560488;149.988
5.588e-08;-0.00560488;149.988
5.589e-08;-0.00560488;149.988
5.59e-08;-0.00560488;149.988
5.591e-08;-0.00560488;149.988
5.592e-08;-0.00560488;149.988
5.593e-08;-0.00560488;149.988
5.594e-08;-0.00560488;149.988
5.595e-08;-0.00560488;149.988
5.596e-08;-0.00560488;149.988
5.597e-08;-0.00560488;149.988
5.598e-08;-0.00560488;149.988
5.599e-08;-0.00560488;149.988
5.6e-08;-0.00560488;149.988
5.601e-08;-0.00560488;149.988
5.602e-08;-0.00560488;149.988
5.603e-08;-0.00560488;149.988
5.604e-08;-0.00560488;149.988
5.605e-08;-0.00560488;149.988
5.606e-08;-0.00560488;149.988
5.607e-08;-0.00560488;149.988
5.608e-08;-0.00560488;149.988
5.609e-08;-0.00560488;149.988
5.61e-08;-0.00560488;149.988
5.611e-08;-0.00560488;149.988
5.612e-08;-0.00560488;149.988
5.613e-08;-0.00560488;149.988
5.614e-08;-0.00560488;149.988
5.615e-08;-0.00560488;149.988
5.616e-08;-0.00560488;149.988
5.617e-08;-0.00560488;149.988
5.618e-08;-0.00560488;149.988
5.619e-08;-0.00560488;149.988
5.62e-08;-0.00560488;149.988
5.621e-08;-0.00560488;149.988
5.622e-08;-0.00560488;149.988
5.623e-08;-0.00560488;149.988
5.624e-08;-0.00560488;149.988
5.625e-08;-0.00560488;149.988
5.626e-08;-0.00560488;149.988
5.627e-08;-0.00560488;149.988
5.628e-08;-0.00560488;149.988
5.629e-08;-0.00560488;149.988
5.63e-08;-0.00560488;149.988
5.631e-08;-0.00560488;149.988
5.632e-08;-0.00560488;149.988
5.633e-08;-0.00560488;149.988
5.634e-08;-0.00560488;149.988
5.635e-08;-0.00560488;149.988
5.636e-08;-0.00560488;149.988
5.637e-08;-0.00560488;149.988
5.638e-08;-0.00560488;149.988
5.639e-08;-0.00560488;149.988
5.64e-08;-0.00560488;149.988
5.641e-08;-0.00560488;149.988
5.642e-08;-0.00560488;149.988
5.643e-08;-0.00560488;149.988
5.644e-08;-0.00560488;149.988
5.645e-08;-0.00560488;149.988
5.646e-08;-0.00560488;149.988
5.647e-08;-0.00560488;149.988
5.648e-08;-0.00560488;149.988
5.649e-08;-0.00560488;149.988
5.65e-08;-0.00560488;149.988
5.651e-08;-0.00560488;149.988
5.652e-08;-0.00560488;149.988
5.653e-08;-0.00560488;149.988
5.654e-08;-0.00560488;149.988
5.655e-08;-0.00560488;149.988
5.656e-08;-0.00560488;149.988
5.657e-08;-0.00560488;149.988
5.658e-08;-0.00560488;149.988
5.659e-08;-0.00560488;149.988
5.66e-08;-0.00560488;149.988
5.661e-08;-0.00560488;149.988
5.662e-08;-0.00560488;149.988
5.663e-08;-0.00560488;149.988
5.664e-08;-0.00560488;149.988
5.665e-08;-0.00560488;149.988
5.666e-08;-0.00560488;149.988
5.667e-08;-0.00560488;149.988
5.668e-08;-0.00560488;149.988
5.669e-08;-0.00560488;149.988
5.67e-08;-0.00560488;149.988
5.671e-08;-0.00560488;149.988
5.672e-08;-0.00560488;149.988
5.673e-08;-0.00560488;149.988
5.674e-08;-0.00560488;149.988
5.675e-08;-0.00560488;149.988
5.676e-08;-0.00560488;149.988
5.677e-08;-0.00560488;149.988
5.678e-08;-0.00560488;149.988
5.679e-08;-0.00560488;149.988
5.68e-08;-0.00560488;149.988
5.681e-08;-0.00560488;149.988
5.682e-08;-0.00560488;149.988
5.683e-08;-0.00560488;149.988
5.684e-08;-0.00560488;149.988
5.685e-08;-0.00560488;149.988
5.686e-08;-0.00560488;149.988
5.687e-08;-0.00560488;149.988
5.688e-08;-0.00560488;149.988
5.689e-08;-0.00560488;149.988
5.69e-08;-0.00560488;149.988
5.691e-08;-0.00560488;149.988
5.692e-08;-0.00560488;149.988
5.693e-08;-0.00560488;149.988
5.694e-08;-0.00560488;149.988
5.695e-08;-0.00560488;149.988
5.696e-08;-0.00560488;149.988
5.697e-08;-0.00560488;149.988
5.698e-08;-0.00560488;149.988
5.699e-08;-0.00560488;149.988
5.7e-08;-0.00560488;149.988
5.701e-08;-0.00560488;149.988
5.702e-08;-0.00560488;149.988
5.703e-08;-0.00560488;149.988
5.704e-08;-0.00560488;149.988
5.705e-08;-0.00560488;149.988
5.706e-08;-0.00560488;149.988
5.707e-08;-0.00560488;149.988
5.708e-08;-0.00560488;149.988
5.709e-08;-0.00560488;149.988
5.71e-08;-0.00560488;149.988
5.711e-08;-0.00560488;149.988
5.712e-08;-0.00560488;149.988
5.713e-08;-0.00560488;149.988
5.714e-08;-0.00560488;149.988
5.715e-08;-0.00560488;149.988
5.716e-08;-0.00560488;149.988
5.717e-08;-0.00560488;149.988
5.718e-08;-0.00560488;149.988
5.719e-08;-0.00560488;149.988
5.72e-08;-0.00560488;149.988
5.721e-08;-0.00560488;149.988
5.722e-08;-0.00560488;149.988
5.723e-08;-0.00560488;149.988
5.724e-08;-0.00560488;149.988
5.725e-08;-0.00560488;149.988
5.726e-08;-0.00560488;149.988
5.727e-08;-0.00560488;149.988
5.728e-08;-0.00560488;149.988
5.729e-08;-0.00560488;149.988
5.73e-08;-0.00560488;149.988
5.731e-08;-0.00560488;149.988
5.732e-08;-0.00560488;149.988
5.733e-08;-0.00560488;149.988
5.734e-08;-0.00560488;149.988
5.735e-08;-0.00560488;149.988
5.736e-08;-0.00560488;149.988
5.737e-08;-0.00560488;149.988
5.738e-08;-0.00560488;149.988
5.739e-08;-0.00560488;149.988
5.74e-08;-0.00560488;149.988
5.741e-08;-0.00560488;149.988
5.742e-08;-0.00560488;149.988
5.743e-08;-0.00560488;149.988
5.744e-08;-0.00560488;149.988
5.745e-08;-0.00560488;149.988
5.746e-08;-0.00560488;149.988
5.747e-08;-0.00560488;149.988
5.748e-08;-0.00560488;149.988
5.749e-08;-0.00560488;149.988
5.75e-08;-0.00560488;149.988
5.751e-08;-0.00560488;149.988
5.752e-08;-0.00560488;149.988
5.753e-08;-0.00560488;149.988
5.754e-08;-0.00560488;149.988
5.755e-08;-0.00560488;149.988
5.756e-08;-0.00560488;149.988
5.757e-08;-0.00560488;149.988
5.758e-08;-0.00560488;149.988
5.759e-08;-0.00560488;149.988
5.76e-08;-0.00560488;149.988
5.761e-08;-0.00560488;149.988
5.762e-08;-0.00560488;149.988
5.763e-08;-0.00560488;149.988
5.764e-08;-0.00560488;149.988
5.765e-08;-0.00560488;149.988
5.766e-08;-0.00560488;149.988
5.767e-08;-0.00560488;149.988
5.768e-08;-0.00560488;149.988
5.769e-08;-0.00560488;149.988
5.77e-08;-0.00560488;149.988
5.771e-08;-0.00560488;149.988
5.772e-08;-0.00560488;149.988
5.773e-08;-0.00560488;149.988
5.774e-08;-0.00560488;149.988
5.775e-08;-0.00560488;149.988
5.776e-08;-0.00560488;149.988
5.777e-08;-0.00560488;149.988
5.778e-08;-0.00560488;149.988
5.779e-08;-0.00560488;149.988
5.78e-08;-0.00560488;149.988
5.781e-08;-0.00560488;149.988
5.782e-08;-0.00560488;149.988
5.783e-08;-0.00560488;149.988
5.784e-08;-0.00560488;149.988
5.785e-08;-0.00560488;149.988
5.786e-08;-0.00560488;149.988
5.787e-08;-0.00560488;149.988
5.788e-08;-0.00560488;149.988
5.789e-08;-0.00560488;149.988
5.79e-08;-0.00560488;149.988
5.791e-08;-0.00560488;149.988
5.792e-08;-0.00560488;149.988
5.793e-08;-0.00560488;149.988
5.794e-08;-0.00560488;149.988
5.795e-08;-0.00560488;149.988
5.796e-08;-0.00560488;149.988
5.797e-08;-0.00560488;149.988
5.798e-08;-0.00560488;149.988
5.799e-08;-0.00560488;149.988
5.8e-08;-0.00560488;149.988
5.801e-08;-0.00560488;149.988
5.802e-08;-0.00560488;149.988
5.803e-08;-0.00560488;149.988
5.804e-08;-0.00560488;149.988
5.805e-08;-0.00560488;149.988
5.806e-08;-0.00560488;149.988
5.807e-08;-0.00560488;149.988
5.808e-08;-0.00560488;149.988
5.809e-08;-0.00560488;149.988
5.81e-08;-0.00560488;149.988
5.811e-08;-0.00560488;149.988
5.812e-08;-0.00560488;149.988
5.813e-08;-0.00560488;149.988
5.814e-08;-0.00560488;149.988
5.815e-08;-0.00560488;149.988
5.816e-08;-0.00560488;149.988
5.817e-08;-0.00560488;149.988
5.818e-08;-0.00560488;149.988
5.819e-08;-0.00560488;149.988
5.82e-08;-0.00560488;149.988
5.821e-08;-0.00560488;149.988
5.822e-08;-0.00560488;149.988
5.823e-08;-0.00560488;149.988
5.824e-08;-0.00560488;149.988
5.825e-08;-0.00560488;149.988
5.826e-08;-0.00560488;149.988
5.827e-08;-0.00560488;149.988
5.828e-08;-0.00560488;149.988
5.829e-08;-0.00560488;149.988
5.83e-08;-0.00560488;149.988
5.831e-08;-0.00560488;149.988
5.832e-08;-0.00560488;149.988
5.833e-08;-0.00560488;149.988
5.834e-08;-0.00560488;149.988
5.835e-08;-0.00560488;149.988
5.836e-08;-0.00560488;149.988
5.837e-08;-0.00560488;149.988
5.838e-08;-0.00560488;149.988
5.839e-08;-0.00560488;149.988
5.84e-08;-0.00560488;149.988
5.841e-08;-0.00560488;149.988
5.842e-08;-0.00560488;149.988
5.843e-08;-0.00560488;149.988
5.844e-08;-0.00560488;149.988
5.845e-08;-0.00560488;149.988
5.846e-08;-0.00560488;149.988
5.847e-08;-0.00560488;149.988
5.848e-08;-0.00560488;149.988
5.849e-08;-0.00560488;149.988
5.85e-08;-0.00560488;149.988
